     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3909500 2599500  1  5  6   5.2 1004 270  2.8 3  4.8  83    0    0 263 -330  2
3909500 2599500  1  5  7   4.3 1005 269  2.4 3  4.5  84    0    0 248 -330  2
3909500 2599500  1  5  8   4.0 1006 263  2.3 1  4.3  84    0    0 236 -329  2
3909500 2599500  1  5  9   3.7 1007 272  1.0 1  4.3  85    0    7 228 -329  2
3909500 2599500  1  5 10   4.8 1008 243  1.2 4  4.3  84   39   45 252 -330  2
3909500 2599500  1  5 11   6.2 1008 228  2.6 3  4.5  79  106   69 269 -332  2
3909500 2599500  1  5 12   7.1 1009 226  2.7 5  4.5  74  144   93 278 -334  2
3909500 2599500  1  5 13   7.9 1009 232  2.9 5  4.3  67  146  104 290 -338  2
3909500 2599500  1  5 14   7.6 1008 223  3.0 5  4.3  65  128   99 290 -341  2
3909500 2599500  1  5 15   8.5 1009 209  2.9 3  4.3  65   95   78 279 -343  2
3909500 2599500  1  5 16   8.0 1009 213  2.8 3  4.4  64   42   43 267 -342  2
3909500 2599500  1  5 17   7.8 1008 213  1.5 5  4.4  66    1    9 275 -340  2
3909500 2599500  1  5 18   7.1 1007 189  1.8 5  4.4  69    0    0 284 -336  2
3909500 2599500  1  5 19   5.3 1007 163  1.1 4  4.3  73    0    0 275 -330  2
3909500 2599500  1  5 20   4.0 1007 113  0.9 4  4.2  79    0    0 266 -326  2
3909500 2599500  1  5 21   4.0 1007  92  1.0 4  4.1  80    0    0 265 -323  2
3909500 2599500  1  5 22   5.1 1007 139  1.7 5  4.1  79    0    0 273 -320  2
3909500 2599500  1  5 23   3.6 1007  46  1.7 4  4.1  79    0    0 273 -321  2
3909500 2599500  1  5 24   3.8 1007  56  1.0 1  4.0  80    0    0 250 -324  2
3909500 2599500  1  6  1   2.6 1007 118  1.0 3  3.9  82    0    0 242 -326  2
3909500 2599500  1  6  2   1.5 1006  43  1.1 2  3.6  82    0    0 243 -327  2
