#1
double tab(8761, 2)
# time	T_room
6861600	21.0
6865200	21.0
6868800	21.0
6872400	21.0
6876000	21.0
6879600	21.0
6883200	21.0
6886800	21.0
6890400	21.0
6894000	21.0
6897600	17.0
6901200	17.0
6904800	17.0
6908400	17.0
6912000	17.0
6915600	17.0
6919200	17.0
6922800	17.0
6926400	17.0
6930000	17.0
6933600	21.0
6937200	21.0
6940800	21.0
6944400	21.0
6948000	21.0
6951600	21.0
6955200	21.0
6958800	21.0
6962400	21.0
6966000	21.0
6969600	21.0
6973200	21.0
6976800	21.0
6980400	21.0
6984000	17.0
6987600	17.0
6991200	17.0
6994800	17.0
6998400	17.0
7002000	17.0
7005600	17.0
7009200	17.0
7012800	17.0
7016400	17.0
7020000	21.0
7023600	21.0
7027200	21.0
7030800	21.0
7034400	21.0
7038000	21.0
7041600	21.0
7045200	21.0
7048800	21.0
7052400	21.0
7056000	21.0
7059600	21.0
7063200	21.0
7066800	21.0
7070400	17.0
7074000	17.0
7077600	17.0
7081200	17.0
7084800	17.0
7088400	17.0
7092000	17.0
7095600	17.0
7099200	17.0
7102800	17.0
7106400	21.0
7110000	21.0
7113600	21.0
7117200	21.0
7120800	21.0
7124400	21.0
7128000	21.0
7131600	21.0
7135200	21.0
7138800	21.0
7142400	21.0
7146000	21.0
7149600	21.0
7153200	21.0
7156800	17.0
7160400	17.0
7164000	17.0
7167600	17.0
7171200	17.0
7174800	17.0
7178400	17.0
7182000	17.0
7185600	17.0
7189200	17.0
7192800	21.0
7196400	21.0
7200000	21.0
7203600	21.0
7207200	21.0
7210800	21.0
7214400	21.0
7218000	21.0
7221600	21.0
7225200	21.0
7228800	21.0
7232400	21.0
7236000	21.0
7239600	21.0
7243200	17.0
7246800	17.0
7250400	17.0
7254000	17.0
7257600	17.0
7261200	17.0
7264800	17.0
7268400	17.0
7272000	17.0
7275600	17.0
7279200	21.0
7282800	21.0
7286400	21.0
7290000	21.0
7293600	21.0
7297200	21.0
7300800	21.0
7304400	21.0
7308000	21.0
7311600	21.0
7315200	21.0
7318800	21.0
7322400	21.0
7326000	21.0
7329600	17.0
7333200	17.0
7336800	17.0
7340400	17.0
7344000	17.0
7347600	17.0
7351200	17.0
7354800	17.0
7358400	17.0
7362000	17.0
7365600	21.0
7369200	21.0
7372800	21.0
7376400	21.0
7380000	21.0
7383600	21.0
7387200	21.0
7390800	21.0
7394400	21.0
7398000	21.0
7401600	21.0
7405200	21.0
7408800	21.0
7412400	21.0
7416000	17.0
7419600	17.0
7423200	17.0
7426800	17.0
7430400	17.0
7434000	17.0
7437600	17.0
7441200	17.0
7444800	17.0
7448400	17.0
7452000	21.0
7455600	21.0
7459200	21.0
7462800	21.0
7466400	21.0
7470000	21.0
7473600	21.0
7477200	21.0
7480800	21.0
7484400	21.0
7488000	21.0
7491600	21.0
7495200	21.0
7498800	21.0
7502400	17.0
7506000	17.0
7509600	17.0
7513200	17.0
7516800	17.0
7520400	17.0
7524000	17.0
7527600	17.0
7531200	17.0
7534800	17.0
7538400	21.0
7542000	21.0
7545600	21.0
7549200	21.0
7552800	21.0
7556400	21.0
7560000	21.0
7563600	21.0
7567200	21.0
7570800	21.0
7574400	21.0
7578000	21.0
7581600	21.0
7585200	21.0
7588800	17.0
7592400	17.0
7596000	17.0
7599600	17.0
7603200	17.0
7606800	17.0
7610400	17.0
7614000	17.0
7617600	17.0
7621200	17.0
7624800	21.0
7628400	21.0
7632000	21.0
7635600	21.0
7639200	21.0
7642800	21.0
7646400	21.0
7650000	21.0
7653600	21.0
7657200	21.0
7660800	21.0
7664400	21.0
7668000	21.0
7671600	21.0
7675200	17.0
7678800	17.0
7682400	17.0
7686000	17.0
7689600	17.0
7693200	17.0
7696800	17.0
7700400	17.0
7704000	17.0
7707600	17.0
7711200	21.0
7714800	21.0
7718400	21.0
7722000	21.0
7725600	21.0
7729200	21.0
7732800	21.0
7736400	21.0
7740000	21.0
7743600	21.0
7747200	21.0
7750800	21.0
7754400	21.0
7758000	21.0
7761600	17.0
7765200	17.0
7768800	17.0
7772400	17.0
7776000	17.0
7779600	17.0
7783200	17.0
7786800	17.0
7790400	17.0
7794000	17.0
7797600	21.0
7801200	21.0
7804800	21.0
7808400	21.0
7812000	21.0
7815600	21.0
7819200	21.0
7822800	21.0
7826400	21.0
7830000	21.0
7833600	21.0
7837200	21.0
7840800	21.0
7844400	21.0
7848000	17.0
7851600	17.0
7855200	17.0
7858800	17.0
7862400	17.0
7866000	17.0
7869600	17.0
7873200	17.0
7876800	17.0
7880400	17.0
7884000	21.0
7887600	21.0
7891200	21.0
7894800	21.0
7898400	21.0
7902000	21.0
7905600	21.0
7909200	21.0
7912800	21.0
7916400	21.0
7920000	21.0
7923600	21.0
7927200	21.0
7930800	21.0
7934400	17.0
7938000	17.0
7941600	17.0
7945200	17.0
7948800	17.0
7952400	17.0
7956000	17.0
7959600	17.0
7963200	17.0
7966800	17.0
7970400	21.0
7974000	21.0
7977600	21.0
7981200	21.0
7984800	21.0
7988400	21.0
7992000	21.0
7995600	21.0
7999200	21.0
8002800	21.0
8006400	21.0
8010000	21.0
8013600	21.0
8017200	21.0
8020800	17.0
8024400	17.0
8028000	17.0
8031600	17.0
8035200	17.0
8038800	17.0
8042400	17.0
8046000	17.0
8049600	17.0
8053200	17.0
8056800	21.0
8060400	21.0
8064000	21.0
8067600	21.0
8071200	21.0
8074800	21.0
8078400	21.0
8082000	21.0
8085600	21.0
8089200	21.0
8092800	21.0
8096400	21.0
8100000	21.0
8103600	21.0
8107200	17.0
8110800	17.0
8114400	17.0
8118000	17.0
8121600	17.0
8125200	17.0
8128800	17.0
8132400	17.0
8136000	17.0
8139600	17.0
8143200	21.0
8146800	21.0
8150400	21.0
8154000	21.0
8157600	21.0
8161200	21.0
8164800	21.0
8168400	21.0
8172000	21.0
8175600	21.0
8179200	21.0
8182800	21.0
8186400	21.0
8190000	21.0
8193600	17.0
8197200	17.0
8200800	17.0
8204400	17.0
8208000	17.0
8211600	17.0
8215200	17.0
8218800	17.0
8222400	17.0
8226000	17.0
8229600	21.0
8233200	21.0
8236800	21.0
8240400	21.0
8244000	21.0
8247600	21.0
8251200	21.0
8254800	21.0
8258400	21.0
8262000	21.0
8265600	21.0
8269200	21.0
8272800	21.0
8276400	21.0
8280000	17.0
8283600	17.0
8287200	17.0
8290800	17.0
8294400	17.0
8298000	17.0
8301600	17.0
8305200	17.0
8308800	17.0
8312400	17.0
8316000	21.0
8319600	21.0
8323200	21.0
8326800	21.0
8330400	21.0
8334000	21.0
8337600	21.0
8341200	21.0
8344800	21.0
8348400	21.0
8352000	21.0
8355600	21.0
8359200	21.0
8362800	21.0
8366400	17.0
8370000	17.0
8373600	17.0
8377200	17.0
8380800	17.0
8384400	17.0
8388000	17.0
8391600	17.0
8395200	17.0
8398800	17.0
8402400	21.0
8406000	21.0
8409600	21.0
8413200	21.0
8416800	21.0
8420400	21.0
8424000	21.0
8427600	21.0
8431200	21.0
8434800	21.0
8438400	21.0
8442000	21.0
8445600	21.0
8449200	21.0
8452800	17.0
8456400	17.0
8460000	17.0
8463600	17.0
8467200	17.0
8470800	17.0
8474400	17.0
8478000	17.0
8481600	17.0
8485200	17.0
8488800	21.0
8492400	21.0
8496000	21.0
8499600	21.0
8503200	21.0
8506800	21.0
8510400	21.0
8514000	21.0
8517600	21.0
8521200	21.0
8524800	21.0
8528400	21.0
8532000	21.0
8535600	21.0
8539200	17.0
8542800	17.0
8546400	17.0
8550000	17.0
8553600	17.0
8557200	17.0
8560800	17.0
8564400	17.0
8568000	17.0
8571600	17.0
8575200	21.0
8578800	21.0
8582400	21.0
8586000	21.0
8589600	21.0
8593200	21.0
8596800	21.0
8600400	21.0
8604000	21.0
8607600	21.0
8611200	21.0
8614800	21.0
8618400	21.0
8622000	21.0
8625600	17.0
8629200	17.0
8632800	17.0
8636400	17.0
8640000	17.0
8643600	17.0
8647200	17.0
8650800	17.0
8654400	17.0
8658000	17.0
8661600	21.0
8665200	21.0
8668800	21.0
8672400	21.0
8676000	21.0
8679600	21.0
8683200	21.0
8686800	21.0
8690400	21.0
8694000	21.0
8697600	21.0
8701200	21.0
8704800	21.0
8708400	21.0
8712000	17.0
8715600	17.0
8719200	17.0
8722800	17.0
8726400	17.0
8730000	17.0
8733600	17.0
8737200	17.0
8740800	17.0
8744400	17.0
8748000	21.0
8751600	21.0
8755200	21.0
8758800	21.0
8762400	21.0
8766000	21.0
8769600	21.0
8773200	21.0
8776800	21.0
8780400	21.0
8784000	21.0
8787600	21.0
8791200	21.0
8794800	21.0
8798400	17.0
8802000	17.0
8805600	17.0
8809200	17.0
8812800	17.0
8816400	17.0
8820000	17.0
8823600	17.0
8827200	17.0
8830800	17.0
8834400	21.0
8838000	21.0
8841600	21.0
8845200	21.0
8848800	21.0
8852400	21.0
8856000	21.0
8859600	21.0
8863200	21.0
8866800	21.0
8870400	21.0
8874000	21.0
8877600	21.0
8881200	21.0
8884800	17.0
8888400	17.0
8892000	17.0
8895600	17.0
8899200	17.0
8902800	17.0
8906400	17.0
8910000	17.0
8913600	17.0
8917200	17.0
8920800	21.0
8924400	21.0
8928000	21.0
8931600	21.0
8935200	21.0
8938800	21.0
8942400	21.0
8946000	21.0
8949600	21.0
8953200	21.0
8956800	21.0
8960400	21.0
8964000	21.0
8967600	21.0
8971200	17.0
8974800	17.0
8978400	17.0
8982000	17.0
8985600	17.0
8989200	17.0
8992800	17.0
8996400	17.0
9000000	17.0
9003600	17.0
9007200	21.0
9010800	21.0
9014400	21.0
9018000	21.0
9021600	21.0
9025200	21.0
9028800	21.0
9032400	21.0
9036000	21.0
9039600	21.0
9043200	21.0
9046800	21.0
9050400	21.0
9054000	21.0
9057600	17.0
9061200	17.0
9064800	17.0
9068400	17.0
9072000	17.0
9075600	17.0
9079200	17.0
9082800	17.0
9086400	17.0
9090000	17.0
9093600	21.0
9097200	21.0
9100800	21.0
9104400	21.0
9108000	21.0
9111600	21.0
9115200	21.0
9118800	21.0
9122400	21.0
9126000	21.0
9129600	21.0
9133200	21.0
9136800	21.0
9140400	21.0
9144000	17.0
9147600	17.0
9151200	17.0
9154800	17.0
9158400	17.0
9162000	17.0
9165600	17.0
9169200	17.0
9172800	17.0
9176400	17.0
9180000	21.0
9183600	21.0
9187200	21.0
9190800	21.0
9194400	21.0
9198000	21.0
9201600	21.0
9205200	21.0
9208800	21.0
9212400	21.0
9216000	21.0
9219600	21.0
9223200	21.0
9226800	21.0
9230400	17.0
9234000	17.0
9237600	17.0
9241200	17.0
9244800	17.0
9248400	17.0
9252000	17.0
9255600	17.0
9259200	17.0
9262800	17.0
9266400	21.0
9270000	21.0
9273600	21.0
9277200	21.0
9280800	21.0
9284400	21.0
9288000	21.0
9291600	21.0
9295200	21.0
9298800	21.0
9302400	21.0
9306000	21.0
9309600	21.0
9313200	21.0
9316800	17.0
9320400	17.0
9324000	17.0
9327600	17.0
9331200	17.0
9334800	17.0
9338400	17.0
9342000	17.0
9345600	17.0
9349200	17.0
9352800	21.0
9356400	21.0
9360000	21.0
9363600	21.0
9367200	21.0
9370800	21.0
9374400	21.0
9378000	21.0
9381600	21.0
9385200	21.0
9388800	21.0
9392400	21.0
9396000	21.0
9399600	21.0
9403200	17.0
9406800	17.0
9410400	17.0
9414000	17.0
9417600	17.0
9421200	17.0
9424800	17.0
9428400	17.0
9432000	17.0
9435600	17.0
9439200	21.0
9442800	21.0
9446400	21.0
9450000	21.0
9453600	21.0
9457200	21.0
9460800	21.0
9464400	21.0
9468000	21.0
9471600	21.0
9475200	21.0
9478800	21.0
9482400	21.0
9486000	21.0
9489600	17.0
9493200	17.0
9496800	17.0
9500400	17.0
9504000	17.0
9507600	17.0
9511200	17.0
9514800	17.0
9518400	17.0
9522000	17.0
9525600	21.0
9529200	21.0
9532800	21.0
9536400	21.0
9540000	21.0
9543600	21.0
9547200	21.0
9550800	21.0
9554400	21.0
9558000	21.0
9561600	21.0
9565200	21.0
9568800	21.0
9572400	21.0
9576000	17.0
9579600	17.0
9583200	17.0
9586800	17.0
9590400	17.0
9594000	17.0
9597600	17.0
9601200	17.0
9604800	17.0
9608400	17.0
9612000	21.0
9615600	21.0
9619200	21.0
9622800	21.0
9626400	21.0
9630000	21.0
9633600	21.0
9637200	21.0
9640800	21.0
9644400	21.0
9648000	21.0
9651600	21.0
9655200	21.0
9658800	21.0
9662400	17.0
9666000	17.0
9669600	17.0
9673200	17.0
9676800	17.0
9680400	17.0
9684000	17.0
9687600	17.0
9691200	17.0
9694800	17.0
9698400	21.0
9702000	21.0
9705600	21.0
9709200	21.0
9712800	21.0
9716400	21.0
9720000	21.0
9723600	21.0
9727200	21.0
9730800	21.0
9734400	21.0
9738000	21.0
9741600	21.0
9745200	21.0
9748800	17.0
9752400	17.0
9756000	17.0
9759600	17.0
9763200	17.0
9766800	17.0
9770400	17.0
9774000	17.0
9777600	17.0
9781200	17.0
9784800	21.0
9788400	21.0
9792000	21.0
9795600	21.0
9799200	21.0
9802800	21.0
9806400	21.0
9810000	21.0
9813600	21.0
9817200	21.0
9820800	21.0
9824400	21.0
9828000	21.0
9831600	21.0
9835200	17.0
9838800	17.0
9842400	17.0
9846000	17.0
9849600	17.0
9853200	17.0
9856800	17.0
9860400	17.0
9864000	17.0
9867600	17.0
9871200	21.0
9874800	21.0
9878400	21.0
9882000	21.0
9885600	21.0
9889200	21.0
9892800	21.0
9896400	21.0
9900000	21.0
9903600	21.0
9907200	21.0
9910800	21.0
9914400	21.0
9918000	21.0
9921600	17.0
9925200	17.0
9928800	17.0
9932400	17.0
9936000	17.0
9939600	17.0
9943200	17.0
9946800	17.0
9950400	17.0
9954000	17.0
9957600	21.0
9961200	21.0
9964800	21.0
9968400	21.0
9972000	21.0
9975600	21.0
9979200	21.0
9982800	21.0
9986400	21.0
9990000	21.0
9993600	21.0
9997200	21.0
10000800	21.0
10004400	21.0
10008000	17.0
10011600	17.0
10015200	17.0
10018800	17.0
10022400	17.0
10026000	17.0
10029600	17.0
10033200	17.0
10036800	17.0
10040400	17.0
10044000	21.0
10047600	21.0
10051200	21.0
10054800	21.0
10058400	21.0
10062000	21.0
10065600	21.0
10069200	21.0
10072800	21.0
10076400	21.0
10080000	21.0
10083600	21.0
10087200	21.0
10090800	21.0
10094400	17.0
10098000	17.0
10101600	17.0
10105200	17.0
10108800	17.0
10112400	17.0
10116000	17.0
10119600	17.0
10123200	17.0
10126800	17.0
10130400	21.0
10134000	21.0
10137600	21.0
10141200	21.0
10144800	21.0
10148400	21.0
10152000	21.0
10155600	21.0
10159200	21.0
10162800	21.0
10166400	21.0
10170000	21.0
10173600	21.0
10177200	21.0
10180800	17.0
10184400	17.0
10188000	17.0
10191600	17.0
10195200	17.0
10198800	17.0
10202400	17.0
10206000	17.0
10209600	17.0
10213200	17.0
10216800	21.0
10220400	21.0
10224000	21.0
10227600	21.0
10231200	21.0
10234800	21.0
10238400	21.0
10242000	21.0
10245600	21.0
10249200	21.0
10252800	21.0
10256400	21.0
10260000	21.0
10263600	21.0
10267200	17.0
10270800	17.0
10274400	17.0
10278000	17.0
10281600	17.0
10285200	17.0
10288800	17.0
10292400	17.0
10296000	17.0
10299600	17.0
10303200	21.0
10306800	21.0
10310400	21.0
10314000	21.0
10317600	21.0
10321200	21.0
10324800	21.0
10328400	21.0
10332000	21.0
10335600	21.0
10339200	21.0
10342800	21.0
10346400	21.0
10350000	21.0
10353600	17.0
10357200	17.0
10360800	17.0
10364400	17.0
10368000	17.0
10371600	17.0
10375200	17.0
10378800	17.0
10382400	17.0
10386000	17.0
10389600	21.0
10393200	21.0
10396800	21.0
10400400	21.0
10404000	21.0
10407600	21.0
10411200	21.0
10414800	21.0
10418400	21.0
10422000	21.0
10425600	21.0
10429200	21.0
10432800	21.0
10436400	21.0
10440000	17.0
10443600	17.0
10447200	17.0
10450800	17.0
10454400	17.0
10458000	17.0
10461600	17.0
10465200	17.0
10468800	17.0
10472400	17.0
10476000	21.0
10479600	21.0
10483200	21.0
10486800	21.0
10490400	21.0
10494000	21.0
10497600	21.0
10501200	21.0
10504800	21.0
10508400	21.0
10512000	21.0
10515600	21.0
10519200	21.0
10522800	21.0
10526400	17.0
10530000	17.0
10533600	17.0
10537200	17.0
10540800	17.0
10544400	17.0
10548000	17.0
10551600	17.0
10555200	17.0
10558800	17.0
10562400	21.0
10566000	21.0
10569600	21.0
10573200	21.0
10576800	21.0
10580400	21.0
10584000	21.0
10587600	21.0
10591200	21.0
10594800	21.0
10598400	21.0
10602000	21.0
10605600	21.0
10609200	21.0
10612800	17.0
10616400	17.0
10620000	17.0
10623600	17.0
10627200	17.0
10630800	17.0
10634400	17.0
10638000	17.0
10641600	17.0
10645200	17.0
10648800	21.0
10652400	21.0
10656000	21.0
10659600	21.0
10663200	21.0
10666800	21.0
10670400	21.0
10674000	21.0
10677600	21.0
10681200	21.0
10684800	21.0
10688400	21.0
10692000	21.0
10695600	21.0
10699200	17.0
10702800	17.0
10706400	17.0
10710000	17.0
10713600	17.0
10717200	17.0
10720800	17.0
10724400	17.0
10728000	17.0
10731600	17.0
10735200	21.0
10738800	21.0
10742400	21.0
10746000	21.0
10749600	21.0
10753200	21.0
10756800	21.0
10760400	21.0
10764000	21.0
10767600	21.0
10771200	21.0
10774800	21.0
10778400	21.0
10782000	21.0
10785600	17.0
10789200	17.0
10792800	17.0
10796400	17.0
10800000	17.0
10803600	17.0
10807200	17.0
10810800	17.0
10814400	17.0
10818000	17.0
10821600	21.0
10825200	21.0
10828800	21.0
10832400	21.0
10836000	21.0
10839600	21.0
10843200	21.0
10846800	21.0
10850400	21.0
10854000	21.0
10857600	21.0
10861200	21.0
10864800	21.0
10868400	21.0
10872000	17.0
10875600	17.0
10879200	17.0
10882800	17.0
10886400	17.0
10890000	17.0
10893600	17.0
10897200	17.0
10900800	17.0
10904400	17.0
10908000	21.0
10911600	21.0
10915200	21.0
10918800	21.0
10922400	21.0
10926000	21.0
10929600	21.0
10933200	21.0
10936800	21.0
10940400	21.0
10944000	21.0
10947600	21.0
10951200	21.0
10954800	21.0
10958400	17.0
10962000	17.0
10965600	17.0
10969200	17.0
10972800	17.0
10976400	17.0
10980000	17.0
10983600	17.0
10987200	17.0
10990800	17.0
10994400	21.0
10998000	21.0
11001600	21.0
11005200	21.0
11008800	21.0
11012400	21.0
11016000	21.0
11019600	21.0
11023200	21.0
11026800	21.0
11030400	21.0
11034000	21.0
11037600	21.0
11041200	21.0
11044800	17.0
11048400	17.0
11052000	17.0
11055600	17.0
11059200	17.0
11062800	17.0
11066400	17.0
11070000	17.0
11073600	17.0
11077200	17.0
11080800	21.0
11084400	21.0
11088000	21.0
11091600	21.0
11095200	21.0
11098800	21.0
11102400	21.0
11106000	21.0
11109600	21.0
11113200	21.0
11116800	21.0
11120400	21.0
11124000	21.0
11127600	21.0
11131200	17.0
11134800	17.0
11138400	17.0
11142000	17.0
11145600	17.0
11149200	17.0
11152800	17.0
11156400	17.0
11160000	17.0
11163600	17.0
11167200	21.0
11170800	21.0
11174400	21.0
11178000	21.0
11181600	21.0
11185200	21.0
11188800	21.0
11192400	21.0
11196000	21.0
11199600	21.0
11203200	21.0
11206800	21.0
11210400	21.0
11214000	21.0
11217600	17.0
11221200	17.0
11224800	17.0
11228400	17.0
11232000	17.0
11235600	17.0
11239200	17.0
11242800	17.0
11246400	17.0
11250000	17.0
11253600	21.0
11257200	21.0
11260800	21.0
11264400	21.0
11268000	21.0
11271600	21.0
11275200	21.0
11278800	21.0
11282400	21.0
11286000	21.0
11289600	21.0
11293200	21.0
11296800	21.0
11300400	21.0
11304000	17.0
11307600	17.0
11311200	17.0
11314800	17.0
11318400	17.0
11322000	17.0
11325600	17.0
11329200	17.0
11332800	17.0
11336400	17.0
11340000	21.0
11343600	21.0
11347200	21.0
11350800	21.0
11354400	21.0
11358000	21.0
11361600	21.0
11365200	21.0
11368800	21.0
11372400	21.0
11376000	21.0
11379600	21.0
11383200	21.0
11386800	21.0
11390400	17.0
11394000	17.0
11397600	17.0
11401200	17.0
11404800	17.0
11408400	17.0
11412000	17.0
11415600	17.0
11419200	17.0
11422800	17.0
11426400	21.0
11430000	21.0
11433600	21.0
11437200	21.0
11440800	21.0
11444400	21.0
11448000	21.0
11451600	21.0
11455200	21.0
11458800	21.0
11462400	21.0
11466000	21.0
11469600	21.0
11473200	21.0
11476800	17.0
11480400	17.0
11484000	17.0
11487600	17.0
11491200	17.0
11494800	17.0
11498400	17.0
11502000	17.0
11505600	17.0
11509200	17.0
11512800	21.0
11516400	21.0
11520000	21.0
11523600	21.0
11527200	21.0
11530800	21.0
11534400	21.0
11538000	21.0
11541600	21.0
11545200	21.0
11548800	21.0
11552400	21.0
11556000	21.0
11559600	21.0
11563200	17.0
11566800	17.0
11570400	17.0
11574000	17.0
11577600	17.0
11581200	17.0
11584800	17.0
11588400	17.0
11592000	17.0
11595600	17.0
11599200	21.0
11602800	21.0
11606400	21.0
11610000	21.0
11613600	21.0
11617200	21.0
11620800	21.0
11624400	21.0
11628000	21.0
11631600	21.0
11635200	21.0
11638800	21.0
11642400	21.0
11646000	21.0
11649600	17.0
11653200	17.0
11656800	17.0
11660400	17.0
11664000	17.0
11667600	17.0
11671200	17.0
11674800	17.0
11678400	17.0
11682000	17.0
11685600	21.0
11689200	21.0
11692800	21.0
11696400	21.0
11700000	21.0
11703600	21.0
11707200	21.0
11710800	21.0
11714400	21.0
11718000	21.0
11721600	21.0
11725200	21.0
11728800	21.0
11732400	21.0
11736000	17.0
11739600	17.0
11743200	17.0
11746800	17.0
11750400	17.0
11754000	17.0
11757600	17.0
11761200	17.0
11764800	17.0
11768400	17.0
11772000	21.0
11775600	21.0
11779200	21.0
11782800	21.0
11786400	21.0
11790000	21.0
11793600	21.0
11797200	21.0
11800800	21.0
11804400	21.0
11808000	21.0
11811600	21.0
11815200	21.0
11818800	21.0
11822400	17.0
11826000	17.0
11829600	17.0
11833200	17.0
11836800	17.0
11840400	17.0
11844000	17.0
11847600	17.0
11851200	17.0
11854800	17.0
11858400	21.0
11862000	21.0
11865600	21.0
11869200	21.0
11872800	21.0
11876400	21.0
11880000	21.0
11883600	21.0
11887200	21.0
11890800	21.0
11894400	21.0
11898000	21.0
11901600	21.0
11905200	21.0
11908800	17.0
11912400	17.0
11916000	17.0
11919600	17.0
11923200	17.0
11926800	17.0
11930400	17.0
11934000	17.0
11937600	17.0
11941200	17.0
11944800	21.0
11948400	21.0
11952000	21.0
11955600	21.0
11959200	21.0
11962800	21.0
11966400	21.0
11970000	21.0
11973600	21.0
11977200	21.0
11980800	21.0
11984400	21.0
11988000	21.0
11991600	21.0
11995200	17.0
11998800	17.0
12002400	17.0
12006000	17.0
12009600	17.0
12013200	17.0
12016800	17.0
12020400	17.0
12024000	17.0
12027600	17.0
12031200	21.0
12034800	21.0
12038400	21.0
12042000	21.0
12045600	21.0
12049200	21.0
12052800	21.0
12056400	21.0
12060000	21.0
12063600	21.0
12067200	21.0
12070800	21.0
12074400	21.0
12078000	21.0
12081600	17.0
12085200	17.0
12088800	17.0
12092400	17.0
12096000	17.0
12099600	17.0
12103200	17.0
12106800	17.0
12110400	17.0
12114000	17.0
12117600	21.0
12121200	21.0
12124800	21.0
12128400	21.0
12132000	21.0
12135600	21.0
12139200	21.0
12142800	21.0
12146400	21.0
12150000	21.0
12153600	21.0
12157200	21.0
12160800	21.0
12164400	21.0
12168000	17.0
12171600	17.0
12175200	17.0
12178800	17.0
12182400	17.0
12186000	17.0
12189600	17.0
12193200	17.0
12196800	17.0
12200400	17.0
12204000	21.0
12207600	21.0
12211200	21.0
12214800	21.0
12218400	21.0
12222000	21.0
12225600	21.0
12229200	21.0
12232800	21.0
12236400	21.0
12240000	21.0
12243600	21.0
12247200	21.0
12250800	21.0
12254400	17.0
12258000	17.0
12261600	17.0
12265200	17.0
12268800	17.0
12272400	17.0
12276000	17.0
12279600	17.0
12283200	17.0
12286800	17.0
12290400	21.0
12294000	21.0
12297600	21.0
12301200	21.0
12304800	21.0
12308400	21.0
12312000	21.0
12315600	21.0
12319200	21.0
12322800	21.0
12326400	21.0
12330000	21.0
12333600	21.0
12337200	21.0
12340800	17.0
12344400	17.0
12348000	17.0
12351600	17.0
12355200	17.0
12358800	17.0
12362400	17.0
12366000	17.0
12369600	17.0
12373200	17.0
12376800	21.0
12380400	21.0
12384000	21.0
12387600	21.0
12391200	21.0
12394800	21.0
12398400	21.0
12402000	21.0
12405600	21.0
12409200	21.0
12412800	21.0
12416400	21.0
12420000	21.0
12423600	21.0
12427200	17.0
12430800	17.0
12434400	17.0
12438000	17.0
12441600	17.0
12445200	17.0
12448800	17.0
12452400	17.0
12456000	17.0
12459600	17.0
12463200	21.0
12466800	21.0
12470400	21.0
12474000	21.0
12477600	21.0
12481200	21.0
12484800	21.0
12488400	21.0
12492000	21.0
12495600	21.0
12499200	21.0
12502800	21.0
12506400	21.0
12510000	21.0
12513600	17.0
12517200	17.0
12520800	17.0
12524400	17.0
12528000	17.0
12531600	17.0
12535200	17.0
12538800	17.0
12542400	17.0
12546000	17.0
12549600	21.0
12553200	21.0
12556800	21.0
12560400	21.0
12564000	21.0
12567600	21.0
12571200	21.0
12574800	21.0
12578400	21.0
12582000	21.0
12585600	21.0
12589200	21.0
12592800	21.0
12596400	21.0
12600000	17.0
12603600	17.0
12607200	17.0
12610800	17.0
12614400	17.0
12618000	17.0
12621600	17.0
12625200	17.0
12628800	17.0
12632400	17.0
12636000	21.0
12639600	21.0
12643200	21.0
12646800	21.0
12650400	21.0
12654000	21.0
12657600	21.0
12661200	21.0
12664800	21.0
12668400	21.0
12672000	21.0
12675600	21.0
12679200	21.0
12682800	21.0
12686400	17.0
12690000	17.0
12693600	17.0
12697200	17.0
12700800	17.0
12704400	17.0
12708000	17.0
12711600	17.0
12715200	17.0
12718800	17.0
12722400	21.0
12726000	21.0
12729600	21.0
12733200	21.0
12736800	21.0
12740400	21.0
12744000	21.0
12747600	21.0
12751200	21.0
12754800	21.0
12758400	21.0
12762000	21.0
12765600	21.0
12769200	21.0
12772800	17.0
12776400	17.0
12780000	17.0
12783600	17.0
12787200	17.0
12790800	17.0
12794400	17.0
12798000	17.0
12801600	17.0
12805200	17.0
12808800	21.0
12812400	21.0
12816000	21.0
12819600	21.0
12823200	21.0
12826800	21.0
12830400	21.0
12834000	21.0
12837600	21.0
12841200	21.0
12844800	21.0
12848400	21.0
12852000	21.0
12855600	21.0
12859200	17.0
12862800	17.0
12866400	17.0
12870000	17.0
12873600	17.0
12877200	17.0
12880800	17.0
12884400	17.0
12888000	17.0
12891600	17.0
12895200	21.0
12898800	21.0
12902400	21.0
12906000	21.0
12909600	21.0
12913200	21.0
12916800	21.0
12920400	21.0
12924000	21.0
12927600	21.0
12931200	21.0
12934800	21.0
12938400	21.0
12942000	21.0
12945600	17.0
12949200	17.0
12952800	17.0
12956400	17.0
12960000	17.0
12963600	17.0
12967200	17.0
12970800	17.0
12974400	17.0
12978000	17.0
12981600	21.0
12985200	21.0
12988800	21.0
12992400	21.0
12996000	21.0
12999600	21.0
13003200	21.0
13006800	21.0
13010400	21.0
13014000	21.0
13017600	21.0
13021200	21.0
13024800	21.0
13028400	21.0
13032000	17.0
13035600	17.0
13039200	17.0
13042800	17.0
13046400	17.0
13050000	17.0
13053600	17.0
13057200	17.0
13060800	17.0
13064400	17.0
13068000	21.0
13071600	21.0
13075200	21.0
13078800	21.0
13082400	21.0
13086000	21.0
13089600	21.0
13093200	21.0
13096800	21.0
13100400	21.0
13104000	21.0
13107600	21.0
13111200	21.0
13114800	21.0
13118400	17.0
13122000	17.0
13125600	17.0
13129200	17.0
13132800	17.0
13136400	17.0
13140000	17.0
13143600	17.0
13147200	17.0
